,Date,Low,Open,Volume,High,Close,Adjusted Close
3336,16-03-1983,2.796875,2.828125,9137600,2.8515625,2.8046875,1.148508787
3337,17-03-1983,2.7890625,2.8203125,5256000,2.8515625,2.828125,1.158106804
3338,18-03-1983,2.84375,2.859375,6267200,2.875,2.859375,1.170903087
3339,21-03-1983,2.8359375,2.859375,4083200,2.875,2.84375,1.164504647
3340,22-03-1983,2.8671875,2.875,6209600,2.8984375,2.8984375,1.186899662
3341,23-03-1983,2.9140625,2.9140625,7259200,2.953125,2.9375,1.202895284
3342,24-03-1983,2.8828125,2.9453125,3742400,2.9453125,2.9140625,1.193297505
3343,25-03-1983,2.9140625,2.9140625,5929600,2.9453125,2.9375,1.202895284
3344,28-03-1983,2.9296875,2.9375,3454400,2.9921875,2.9921875,1.225288868
3345,29-03-1983,2.9609375,2.984375,3835200,3.0,2.96875,1.215690851
3346,30-03-1983,2.984375,3.0,3526400,3.0234375,2.9921875,1.225288868
3347,31-03-1983,2.953125,3.0078125,2590400,3.0078125,2.9609375,1.212492466
3348,4/4/83,2.8828125,2.90625,5128000,2.9140625,2.9140625,1.193297505
3349,5/4/83,2.8984375,2.9140625,3844800,2.9296875,2.90625,1.19009912
3350,6/4/83,2.8515625,2.8984375,5385600,2.8984375,2.859375,1.170903087
3351,7/4/83,2.8203125,2.875,9059200,2.890625,2.84375,1.164504647
3352,8/4/83,2.8203125,2.84375,3940800,2.859375,2.859375,1.170903087
3353,11/4/83,2.8203125,2.859375,4241600,2.875,2.84375,1.164504647
3354,12/4/83,2.796875,2.8359375,7120000,2.84375,2.8203125,1.154907465
3355,13-04-1983,2.8125,2.828125,8110400,2.8359375,2.8359375,1.161305785
3356,14-04-1983,2.8359375,2.8515625,4995200,2.8515625,2.84375,1.164504647
3357,15-04-1983,2.828125,2.8359375,5886400,2.875,2.875,1.177302122
3358,18-04-1983,2.859375,2.875,10601600,2.984375,2.984375,1.222090483
3359,19-04-1983,2.96875,2.984375,9427200,3.0390625,2.9765625,1.218891144
3360,20-04-1983,2.9765625,2.9765625,5372800,3.0390625,3.0234375,1.238086104
3361,21-04-1983,2.9921875,3.0390625,6841600,3.046875,3.0234375,1.238086104
3362,22-04-1983,3.0234375,3.0546875,8238400,3.0625,3.0390625,1.24448514
3363,25-04-1983,3.0078125,3.046875,7400000,3.078125,3.015625,1.234886765
3364,26-04-1983,2.9765625,3.0,4187200,3.015625,3.0,1.228488445
3365,27-04-1983,3.0,3.0234375,5896000,3.046875,3.046875,1.247683525
3366,28-04-1983,3.0625,3.109375,12336000,3.15625,3.140625,1.286074042
3367,29-04-1983,3.109375,3.140625,14784000,3.1640625,3.1328125,1.282874942
3368,2/5/83,3.0390625,3.09375,9603200,3.140625,3.09375,1.266878843
3369,3/5/83,3.109375,3.1171875,10600000,3.21875,3.1796875,1.302070141
3370,4/5/83,3.1015625,3.140625,8472000,3.1796875,3.1484375,1.2892735
3371,5/5/83,3.125,3.1484375,3947200,3.171875,3.1484375,1.2892735
3372,6/5/83,3.1484375,3.15625,5240000,3.1953125,3.1484375,1.2892735
3373,9/5/83,3.078125,3.1328125,4212800,3.140625,3.1015625,1.270077944
3374,10/5/83,3.109375,3.1171875,5499200,3.15625,3.15625,1.292472243
3375,11/5/83,3.1015625,3.15625,3832000,3.15625,3.125,1.27967608
3376,12/5/83,3.0390625,3.125,4846400,3.125,3.0625,1.254081845
3377,13-05-1983,3.0625,3.09375,3302400,3.109375,3.0625,1.254081845
3378,16-05-1983,3.015625,3.0234375,2496000,3.0625,3.0390625,1.251509786
3379,17-05-1983,3.0625,3.078125,2732800,3.09375,3.0703125,1.264378548
3380,18-05-1983,3.0390625,3.109375,4136000,3.109375,3.0390625,1.251509786
3381,19-05-1983,2.9765625,3.0390625,3470400,3.0546875,2.9765625,1.225771546
3382,20-05-1983,2.9375,2.953125,8067200,2.96875,2.953125,1.216120124
3383,23-05-1983,2.921875,2.9375,6854400,2.9921875,2.984375,1.228988767
3384,24-05-1983,2.9921875,3.0,6038400,3.0703125,3.03125,1.248291373
3385,25-05-1983,3.0,3.03125,11718400,3.046875,3.015625,1.241857648
3386,26-05-1983,2.9921875,3.015625,8099200,3.0234375,3.0234375,1.245075107
3387,27-05-1983,2.9375,3.015625,8750400,3.0234375,2.9453125,1.21290195
3388,31-05-1983,2.859375,2.9140625,4816000,2.921875,2.875,1.183947921
3389,1/6/83,2.875,2.875,5240000,2.9140625,2.8828125,1.187164307
3390,2/6/83,2.921875,2.9375,6062400,2.9375,2.9375,1.209685445
3391,3/6/83,2.9140625,2.9453125,4940800,2.96875,2.9609375,1.219336629
3392,6/6/83,2.9375,2.9609375,3398400,2.9609375,2.9453125,1.21290195
3393,7/6/83,2.8984375,2.953125,2796800,2.953125,2.921875,1.203251123
3394,8/6/83,2.859375,2.921875,8028800,2.9296875,2.875,1.183947921
3395,9/6/83,2.859375,2.859375,8220800,2.8984375,2.875,1.183947921
3396,10/6/83,2.8515625,2.8828125,6011200,2.8828125,2.8671875,1.180729628
3397,13-06-1983,2.8359375,2.8671875,7126400,2.875,2.8515625,1.174294949
3398,14-06-1983,2.8359375,2.859375,6296000,2.8671875,2.8671875,1.180729628
3399,15-06-1983,2.859375,2.890625,6179200,2.890625,2.8828125,1.187164307
3400,16-06-1983,2.859375,2.875,35697600,2.984375,2.9765625,1.225771546
3401,17-06-1983,2.9453125,3.0,13096000,3.0078125,2.9765625,1.225771546
3402,20-06-1983,2.9453125,2.9765625,8203200,3.015625,2.9453125,1.21290195
3403,21-06-1983,2.9375,2.9609375,7297600,3.015625,3.015625,1.241857648
3404,22-06-1983,2.953125,3.0078125,8196800,3.0625,2.96875,1.222553372
3405,23-06-1983,2.9375,2.96875,7468800,2.96875,2.96875,1.222553372
3406,24-06-1983,2.96875,2.96875,14262400,3.078125,3.046875,1.25472641
3407,27-06-1983,3.03125,3.0625,4756800,3.078125,3.0625,1.261161089
3408,28-06-1983,2.9921875,3.0625,4603200,3.09375,2.9921875,1.232205629
3409,29-06-1983,3.0,3.015625,3099200,3.0625,3.03125,1.248291373
3410,30-06-1983,3.046875,3.0625,4414400,3.078125,3.078125,1.267596483
3411,1/7/83,3.0625,3.09375,4856000,3.09375,3.078125,1.267596483
3412,5/7/83,2.9765625,3.0,3446400,3.0234375,2.9921875,1.232205629
3413,6/7/83,2.9765625,2.984375,2934400,3.0390625,3.0234375,1.245075107
3414,7/7/83,3.0,3.03125,5110400,3.0859375,3.0546875,1.257943988
3415,8/7/83,3.0625,3.0703125,5086400,3.1015625,3.078125,1.267596483
3416,11/7/83,3.0703125,3.09375,4440000,3.109375,3.078125,1.267596483
3417,12/7/83,3.0078125,3.0625,4424000,3.078125,3.0078125,1.238640785
3418,13-07-1983,2.953125,2.984375,5424000,2.9921875,2.96875,1.222553372
3419,14-07-1983,2.9296875,2.96875,6704000,2.96875,2.9453125,1.21290195
3420,15-07-1983,2.875,2.890625,5990400,2.90625,2.8984375,1.193599582
3421,18-07-1983,2.875,2.8984375,3820800,2.90625,2.875,1.183947921
3422,19-07-1983,2.8515625,2.859375,8483200,2.9140625,2.875,1.183947921
3423,20-07-1983,2.9140625,2.9375,6044800,2.96875,2.96875,1.222553372
3424,21-07-1983,2.9296875,2.984375,7731200,2.984375,2.9609375,1.219336629
3425,22-07-1983,2.9140625,2.94140625,4016000,2.96875,2.9375,1.209685445
3426,25-07-1983,2.8671875,2.921875,4763200,2.9296875,2.875,1.183947921
3427,26-07-1983,2.8515625,2.859375,6280000,2.875,2.875,1.183947921
3428,27-07-1983,2.8125,2.875,9284800,2.90625,2.8359375,1.167861223
3429,28-07-1983,2.7890625,2.828125,9137600,2.8359375,2.796875,1.151774764
3430,29-07-1983,2.671875,2.8125,7227200,2.8125,2.75,1.132471323
3431,1/8/83,2.7109375,2.7421875,5851200,2.7421875,2.7265625,1.122819781
3432,2/8/83,2.703125,2.75,5283200,2.7578125,2.7109375,1.116384506
3433,3/8/83,2.671875,2.7109375,8107200,2.71875,2.6953125,1.109951138
3434,4/8/83,2.5703125,2.703125,9123200,2.703125,2.671875,1.10029912
3435,5/8/83,2.625,2.671875,4280000,2.671875,2.6640625,1.09708178
3436,8/8/83,2.5859375,2.671875,11046400,2.671875,2.609375,1.074561119
3437,9/8/83,2.5546875,2.609375,8705600,2.625,2.625,1.08099544
3438,10/8/83,2.6171875,2.625,7814400,2.6796875,2.6796875,1.103516459
3439,11/8/83,2.6640625,2.6875,4948800,2.7109375,2.7109375,1.116384506
3440,12/8/83,2.71875,2.7265625,2542400,2.7421875,2.7421875,1.12925458
3441,15-08-1983,2.75,2.78125,5790400,2.7890625,2.75,1.139615536
3442,16-08-1983,2.6796875,2.734375,6931200,2.7421875,2.6953125,1.116952777
3443,17-08-1983,2.6328125,2.7109375,3990400,2.7109375,2.6875,1.113715887
3444,18-08-1983,2.6875,2.6953125,3822400,2.7109375,2.6953125,1.116952777
3445,19-08-1983,2.6015625,2.6328125,10641600,2.6328125,2.625,1.087814927
3446,22-08-1983,2.6171875,2.6328125,6353600,2.765625,2.6484375,1.097526789
3447,23-08-1983,2.59375,2.6484375,4948800,2.65625,2.609375,1.08133924
3448,24-08-1983,2.546875,2.59375,10820800,2.609375,2.5625,1.061914206
3449,25-08-1983,2.515625,2.5546875,7574400,2.578125,2.5546875,1.058676243
3450,26-08-1983,2.5390625,2.5546875,4833600,2.578125,2.5546875,1.058676243
3451,29-08-1983,2.5390625,2.5546875,3953600,2.578125,2.5703125,1.065151215
3452,30-08-1983,2.5078125,2.578125,4777600,2.59375,2.5546875,1.058676243
3453,31-08-1983,2.5390625,2.5546875,5704000,2.609375,2.5703125,1.065151215
3454,1/9/83,2.5234375,2.5859375,4873600,2.6015625,2.578125,1.068389177
3455,2/9/83,2.578125,2.578125,3558400,2.609375,2.5859375,1.071627259
3456,6/9/83,2.5859375,2.625,8668800,2.6484375,2.6328125,1.091052294
3457,7/9/83,2.6328125,2.640625,10158400,2.6875,2.6640625,1.104002357
3458,8/9/83,2.625,2.6640625,6536000,2.6640625,2.640625,1.094290018
3459,9/9/83,2.625,2.65625,4836800,2.65625,2.6328125,1.091052294
3460,12/9/83,2.6328125,2.6953125,5404800,2.703125,2.6328125,1.091052294
3461,13-09-1983,2.609375,2.6328125,2424000,2.6484375,2.6328125,1.091052294
3462,14-09-1983,2.625,2.6484375,3264000,2.671875,2.671875,1.1072402
3463,15-09-1983,2.6328125,2.65625,2732800,2.6796875,2.6484375,1.097526789
3464,16-09-1983,2.625,2.625,5286400,2.71875,2.6953125,1.116952777
3465,19-09-1983,2.703125,2.7109375,8912000,2.7734375,2.7578125,1.142852664
3466,20-09-1983,2.7578125,2.765625,12432000,2.796875,2.7890625,1.155803084
3467,21-09-1983,2.7421875,2.8125,8808000,2.828125,2.7578125,1.142852664
3468,22-09-1983,2.75,2.7578125,6044800,2.8125,2.8046875,1.162277579
3469,23-09-1983,2.765625,2.8203125,3580800,2.8203125,2.7890625,1.155803084
3470,26-09-1983,2.78125,2.828125,5980800,2.84375,2.8125,1.165515423
3471,27-09-1983,2.8046875,2.8125,4233600,2.8359375,2.8359375,1.175228357
3472,28-09-1983,2.8046875,2.8359375,3848000,2.8671875,2.8125,1.165515423
3473,29-09-1983,2.8046875,2.8203125,3918400,2.8359375,2.8125,1.165515423
3474,30-09-1983,2.8125,2.8125,3868800,2.8515625,2.8203125,1.168753266
3475,3/10/83,2.796875,2.796875,6409600,2.8359375,2.8125,1.165515423
3476,4/10/83,2.8203125,2.828125,10595200,2.8984375,2.8984375,1.20112884
3477,5/10/83,2.8984375,2.90625,8091200,2.9765625,2.9375,1.217316151
3478,6/10/83,2.9453125,2.96875,9876800,2.9921875,2.9921875,1.239979029
3479,7/10/83,2.953125,2.9921875,6969600,3.0,2.953125,1.223791838
3480,10/10/83,2.921875,2.953125,2401600,2.9609375,2.9609375,1.227028728
3481,11/10/83,2.9296875,2.9296875,5777600,2.96875,2.9453125,1.220553875
3482,12/10/83,2.921875,2.9375,5998400,2.9609375,2.9296875,1.21407938
3483,13-10-1983,2.84375,2.921875,6107200,2.9296875,2.8671875,1.188177824
3484,14-10-1983,2.84375,2.8671875,3152000,2.8828125,2.8828125,1.194653034
3485,17-10-1983,2.8671875,2.890625,2563200,2.9296875,2.90625,1.204366565
3486,18-10-1983,2.8359375,2.90625,2539200,2.90625,2.8515625,1.181703448
3487,19-10-1983,2.8125,2.828125,4408000,2.8515625,2.84375,1.178466082
3488,20-10-1983,2.8515625,2.859375,2489600,2.8828125,2.875,1.191416383
3489,21-10-1983,2.8359375,2.875,2931200,2.8828125,2.8828125,1.194653034
3490,24-10-1983,2.8359375,2.8671875,3152000,2.875,2.84375,1.178466082
3491,25-10-1983,2.828125,2.859375,2673600,2.859375,2.8359375,1.175228357
3492,26-10-1983,2.75,2.8359375,8819200,2.84375,2.7578125,1.142852664
3493,27-10-1983,2.75,2.7578125,5161600,2.8203125,2.796875,1.159040809
3494,28-10-1983,2.7578125,2.8046875,2001600,2.8046875,2.7734375,1.149327993
3495,31-10-1983,2.703125,2.78125,6038400,2.78125,2.7421875,1.136377692
3496,1/11/83,2.6875,2.734375,3800000,2.75,2.75,1.139615536
3497,2/11/83,2.7109375,2.7265625,4196800,2.7734375,2.734375,1.133140087
3498,3/11/83,2.703125,2.75,4744000,2.796875,2.7734375,1.149327993
3499,4/11/83,2.765625,2.7734375,4164800,2.7890625,2.78125,1.152565956
3500,7/11/83,2.765625,2.7890625,2985600,2.796875,2.796875,1.159040809
3501,8/11/83,2.765625,2.78125,5680000,2.7890625,2.7890625,1.155803084
3502,9/11/83,2.7265625,2.7734375,3025600,2.78125,2.75,1.139615536
3503,10/11/83,2.734375,2.75,2302400,2.7578125,2.75,1.139615536
3504,11/11/83,2.7265625,2.765625,10801600,2.7734375,2.7734375,1.149327993
3505,14-11-1983,2.734375,2.75,3380800,2.78125,2.7734375,1.156496406
3506,15-11-1983,2.75,2.765625,2036800,2.78125,2.765625,1.153238058
3507,16-11-1983,2.71875,2.7734375,3944000,2.7734375,2.75,1.146722674
3508,17-11-1983,2.7109375,2.7421875,2200000,2.7421875,2.71875,1.133691549
3509,18-11-1983,2.625,2.6875,4331200,2.71875,2.640625,1.101114988
3510,21-11-1983,2.6015625,2.640625,8001600,2.6796875,2.6328125,1.097856879
3511,22-11-1983,2.609375,2.640625,8259200,2.671875,2.625,1.094599366
3512,23-11-1983,2.609375,2.609375,6534400,2.640625,2.640625,1.101114988
3513,25-11-1983,2.625,2.65625,3094400,2.671875,2.6484375,1.104371786
3514,28-11-1983,2.59375,2.6328125,4614400,2.6328125,2.6171875,1.091341496
3515,29-11-1983,2.59375,2.6015625,4395200,2.625,2.625,1.094599366
3516,30-11-1983,2.6171875,2.6328125,4019200,2.671875,2.6484375,1.104371786
3517,1/12/83,2.546875,2.6484375,7667200,2.6484375,2.5625,1.068536758
3518,2/12/83,2.515625,2.5546875,10371200,2.625,2.625,1.094599366
3519,5/12/83,2.5859375,2.59375,6078400,2.6171875,2.609375,1.088083625
3520,6/12/83,2.59375,2.609375,7086400,2.6484375,2.59375,1.081567764
3521,7/12/83,2.5625,2.5859375,9140800,2.609375,2.578125,1.075052857
3522,8/12/83,2.4921875,2.578125,13497600,2.578125,2.515625,1.048990607
3523,9/12/83,2.4765625,2.5078125,8760000,2.5234375,2.515625,1.048990607
3524,12/12/83,2.484375,2.484375,5262400,2.53125,2.5078125,1.045732975
3525,13-12-1983,2.4765625,2.5,5598400,2.5078125,2.4765625,1.032702208
3526,14-12-1983,2.453125,2.46875,7321600,2.484375,2.46875,1.02944386
3527,15-12-1983,2.4375,2.4609375,8340800,2.5,2.453125,1.022928953
3528,16-12-1983,2.453125,2.453125,8312000,2.4765625,2.46875,1.02944386
3529,19-12-1983,2.4921875,2.5,8401600,2.5390625,2.53125,1.055505991
3530,20-12-1983,2.53125,2.5390625,6555200,2.578125,2.5703125,1.071794391
3531,21-12-1983,2.546875,2.5703125,6224000,2.5859375,2.5625,1.068536758
3532,22-12-1983,2.53125,2.5625,4025600,2.5859375,2.546875,1.062021613
3533,23-12-1983,2.515625,2.5390625,3827200,2.546875,2.53125,1.055505991
3534,27-12-1983,2.5390625,2.5390625,3032000,2.5703125,2.5546875,1.065279007
3535,28-12-1983,2.4921875,2.53125,5872000,2.5390625,2.5078125,1.045732975
3536,29-12-1983,2.5078125,2.515625,4902400,2.546875,2.546875,1.062021613
3537,30-12-1983,2.5390625,2.5546875,4854400,2.578125,2.5546875,1.065279007
3538,3/1/84,2.515625,2.53125,4883200,2.5625,2.5546875,1.065279007
3539,4/1/84,2.5390625,2.5546875,8020800,2.6328125,2.625,1.094599366
3540,5/1/84,2.625,2.6328125,9212800,2.6796875,2.6484375,1.104371786
3541,6/1/84,2.609375,2.640625,7356800,2.6484375,2.625,1.094599366
3542,9/1/84,2.5859375,2.609375,2587200,2.625,2.6015625,1.084825754
3543,10/1/84,2.5234375,2.5859375,9996800,2.609375,2.53125,1.055505991
3544,11/1/84,2.4921875,2.5078125,15025600,2.5390625,2.5234375,1.052248359
3545,12/1/84,2.5078125,2.5390625,7792000,2.5390625,2.515625,1.048990607
3546,13-01-1984,2.484375,2.53125,6732800,2.53125,2.5078125,1.045732975
3547,16-01-1984,2.4765625,2.5,5547200,2.5078125,2.484375,1.035960197
3548,17-01-1984,2.4765625,2.4765625,6560000,2.5625,2.5546875,1.065279007
3549,18-01-1984,2.53125,2.5546875,7564800,2.5625,2.5546875,1.065279007
3550,19-01-1984,2.53125,2.5546875,5507200,2.578125,2.5546875,1.065279007
3551,20-01-1984,2.5234375,2.5390625,9870400,2.5859375,2.5859375,1.078310728
3552,23-01-1984,2.53125,2.578125,5467200,2.578125,2.5390625,1.058763504
3553,24-01-1984,2.484375,2.5078125,8852800,2.53125,2.4921875,1.039216876
3554,25-01-1984,2.4609375,2.5078125,8931200,2.515625,2.46875,1.02944386
3555,26-01-1984,2.4375,2.484375,6065600,2.484375,2.4375,1.016414046
3556,27-01-1984,2.359375,2.4375,14574400,2.4375,2.390625,0.996867001
3557,30-01-1984,2.328125,2.390625,8604800,2.3984375,2.3671875,0.987093389
3558,31-01-1984,2.359375,2.359375,8596800,2.4140625,2.3984375,1.000124812
3559,1/2/84,2.390625,2.3984375,7272000,2.4140625,2.40625,1.003382802
3560,2/2/84,2.40625,2.40625,6456000,2.46875,2.4609375,1.026186109
3561,3/2/84,2.4375,2.46875,10905600,2.5,2.453125,1.022928953
3562,6/2/84,2.3984375,2.4140625,6289600,2.4609375,2.4375,1.016414046
3563,7/2/84,2.375,2.3984375,9798400,2.421875,2.3984375,1.000124812
3564,8/2/84,2.359375,2.4140625,5902400,2.4140625,2.359375,0.983835161
3565,9/2/84,2.328125,2.3515625,13297600,2.390625,2.34375,0.977320552
3566,10/2/84,2.3125,2.359375,7808000,2.359375,2.3203125,0.967546821
3567,13-02-1984,2.2890625,2.3203125,3276800,2.3203125,2.3046875,0.961032033
3568,14-02-1984,2.296875,2.3203125,5896000,2.3515625,2.328125,0.970805228
3569,15-02-1984,2.2890625,2.328125,5228800,2.359375,2.3125,0.964289308
3570,16-02-1984,2.25,2.28125,8820800,2.296875,2.265625,0.944743395
3571,17-02-1984,2.171875,2.234375,6952000,2.25,2.1953125,0.922421992
3572,21-02-1984,2.1328125,2.1875,7809600,2.203125,2.1484375,0.902726114
3573,22-02-1984,2.1484375,2.1484375,8635200,2.203125,2.1875,0.919139266
3574,23-02-1984,2.15625,2.1796875,6352000,2.203125,2.203125,0.925704539
3575,24-02-1984,2.21875,2.25,7339200,2.265625,2.265625,0.951966286
3576,27-02-1984,2.25,2.265625,5161600,2.28125,2.28125,0.958531737
3577,28-02-1984,2.203125,2.2421875,5742400,2.25,2.203125,0.925704539
3578,29-02-1984,2.203125,2.2109375,4520000,2.265625,2.2421875,0.942118227
3579,1/3/84,2.2109375,2.2421875,3272000,2.25,2.2421875,0.942118227
3580,2/3/84,2.1640625,2.234375,5326400,2.2734375,2.171875,0.912574232
3581,5/3/84,2.171875,2.1796875,3643200,2.2109375,2.203125,0.925704539
3582,6/3/84,2.1953125,2.1953125,3923200,2.2421875,2.21875,0.932269871
3583,7/3/84,2.1875,2.203125,2872000,2.2109375,2.2109375,0.928987443
3584,8/3/84,2.1875,2.1875,3371200,2.2109375,2.1953125,0.922421992
3585,9/3/84,2.1484375,2.1875,3723200,2.1875,2.15625,0.906009734
3586,12/3/84,2.15625,2.15625,4976000,2.1875,2.171875,0.912574232
3587,13-03-1984,2.140625,2.1796875,7128000,2.1796875,2.140625,0.899444044
3588,14-03-1984,2.140625,2.140625,6208000,2.171875,2.1484375,0.902726114
3589,15-03-1984,2.15625,2.1640625,6012800,2.203125,2.1875,0.919139266
3590,16-03-1984,2.1796875,2.2265625,6390400,2.2265625,2.1875,0.919139266
3591,19-03-1984,2.1484375,2.171875,3001600,2.171875,2.1640625,0.909291863
3592,20-03-1984,2.1484375,2.1484375,7532800,2.1796875,2.1640625,0.909291863
3593,21-03-1984,2.140625,2.15625,6699200,2.1796875,2.140625,0.899444044
3594,22-03-1984,2.1015625,2.1328125,7248000,2.1484375,2.109375,0.886313379
3595,23-03-1984,2.0859375,2.09375,4033600,2.1171875,2.1015625,0.883030474
3596,26-03-1984,2.09375,2.1171875,4113600,2.1328125,2.09375,0.879748821
3597,27-03-1984,2.1015625,2.1015625,5593600,2.1640625,2.15625,0.906009734
3598,28-03-1984,2.15625,2.15625,9798400,2.1875,2.1875,0.919139266
3599,29-03-1984,2.1640625,2.1953125,5076800,2.1953125,2.171875,0.912574232
3600,30-03-1984,2.1484375,2.15625,3368000,2.1875,2.1875,0.919139266
3601,2/4/84,2.1875,2.1953125,5547200,2.21875,2.203125,0.925704539
3602,3/4/84,2.203125,2.21875,4876800,2.234375,2.234375,0.938834906
3603,4/4/84,2.21875,2.234375,5019200,2.2421875,2.2265625,0.935553074
3604,5/4/84,2.203125,2.2109375,7006400,2.25,2.2109375,0.928987443
3605,6/4/84,2.2109375,2.2109375,3139200,2.2421875,2.2265625,0.935553074
3606,9/4/84,2.1796875,2.21875,3340800,2.2265625,2.2109375,0.928987443
3607,10/4/84,2.2109375,2.2109375,5404800,2.2734375,2.25,0.945400596
3608,11/4/84,2.234375,2.265625,2395200,2.265625,2.2421875,0.942118227
3609,12/4/84,2.2265625,2.25,3281600,2.3046875,2.296875,0.965096354
3610,13-04-1984,2.3046875,2.3125,6352000,2.3515625,2.3203125,0.974944055
3611,16-04-1984,2.3125,2.3203125,7867200,2.4140625,2.3828125,1.001205444
3612,17-04-1984,2.3828125,2.3984375,7064000,2.40625,2.3984375,1.007771373
3613,18-04-1984,2.3359375,2.390625,3270400,2.390625,2.3359375,0.981509745
3614,19-04-1984,2.296875,2.3203125,4817600,2.328125,2.3203125,0.974944055
3615,23-04-1984,2.234375,2.2890625,5334400,2.296875,2.234375,0.938834906
3616,24-04-1984,2.2265625,2.2421875,3102400,2.2734375,2.25,0.945400596
3617,25-04-1984,2.234375,2.25,3592000,2.2890625,2.28125,0.958531737
3618,26-04-1984,2.28125,2.2890625,7222400,2.359375,2.3203125,0.974944055
3619,27-04-1984,2.2890625,2.3359375,3996800,2.3359375,2.3125,0.971661747
3620,30-04-1984,2.3046875,2.3046875,3897600,2.3359375,2.3359375,0.981509745
3621,1/5/84,2.3125,2.3359375,8396800,2.375,2.328125,0.978227198
3622,2/5/84,2.296875,2.3203125,12587200,2.3359375,2.328125,0.978227198
3623,3/5/84,2.3359375,2.34375,5084800,2.359375,2.3515625,0.988075256
3624,4/5/84,2.2890625,2.34375,5523200,2.34375,2.2890625,0.961814165
3625,7/5/84,2.296875,2.3046875,4443200,2.3359375,2.296875,0.965096354
3626,8/5/84,2.2890625,2.296875,7038400,2.3359375,2.3203125,0.974944055
3627,9/5/84,2.3125,2.34375,7099200,2.3671875,2.3203125,0.974944055
3628,10/5/84,2.296875,2.3125,9014400,2.34375,2.296875,0.965096354
3629,11/5/84,2.2265625,2.2734375,6608000,2.2734375,2.2421875,0.942118227
3630,14-05-1984,2.1953125,2.2265625,5659200,2.2265625,2.21875,0.932269871
3631,15-05-1984,2.2109375,2.2109375,7534400,2.25,2.234375,0.938834906
3632,16-05-1984,2.2109375,2.2265625,5795200,2.234375,2.2109375,0.928987443
3633,17-05-1984,2.1484375,2.203125,5939200,2.2109375,2.171875,0.912574232
3634,18-05-1984,2.125,2.15625,9257600,2.171875,2.1484375,0.902726114
3635,21-05-1984,2.0859375,2.1484375,5708800,2.171875,2.09375,0.887494147
3636,22-05-1984,2.0078125,2.078125,9547200,2.078125,2.03125,0.861001253
3637,23-05-1984,2.0390625,2.0546875,4240000,2.0703125,2.0390625,0.864312589
3638,24-05-1984,1.96875,2.0546875,9467200,2.0546875,2.015625,0.854377985
3639,25-05-1984,2.015625,2.03125,3625600,2.0546875,2.03125,0.861001253
3640,29-05-1984,1.921875,2.0,7740800,2.0078125,1.9296875,0.817950785
3641,30-05-1984,1.8828125,1.9296875,9884800,1.96875,1.96875,0.834508717
3642,31-05-1984,1.9140625,1.9375,4220800,1.953125,1.9140625,0.811327755
3643,1/6/84,1.9140625,1.9140625,8204800,1.953125,1.9375,0.821262717
3644,4/6/84,1.9296875,1.9375,7870400,1.9609375,1.9375,0.821262717
3645,5/6/84,1.921875,1.9296875,5891200,2.0234375,2.0078125,0.85106653
3646,6/6/84,2.0078125,2.0078125,8174400,2.0390625,2.0390625,0.864312589
3647,7/6/84,2.0078125,2.03125,4030400,2.03125,2.0078125,0.85106653
3648,8/6/84,2.0,2.0,6444800,2.046875,2.046875,0.867624223
3649,11/6/84,2.0078125,2.046875,4910400,2.046875,2.015625,0.854377985
3650,12/6/84,1.9921875,2.0078125,7008000,2.0234375,2.015625,0.854377985
3651,13-06-1984,1.96875,2.015625,16465600,2.03125,1.96875,0.834508717
3652,14-06-1984,1.9453125,1.96875,5446400,2.0078125,1.984375,0.841131449
3653,15-06-1984,1.9609375,1.984375,4272000,2.0078125,1.984375,0.841131449
3654,18-06-1984,1.984375,1.984375,6980800,2.0390625,2.03125,0.861001253
3655,19-06-1984,2.0078125,2.03125,7380800,2.03125,2.0234375,0.857689559
3656,20-06-1984,1.984375,2.0,7300800,2.0625,2.0625,0.874246895
3657,21-06-1984,2.03125,2.0625,6977600,2.0703125,2.0390625,0.864312589
3658,22-06-1984,1.96875,2.03125,12371200,2.0546875,1.96875,0.834508717
3659,25-06-1984,1.84375,1.9453125,17808000,1.9453125,1.84375,0.781523466
3660,26-06-1984,1.8359375,1.84375,16480000,1.8828125,1.8671875,0.791458726
3661,27-06-1984,1.8671875,1.875,6875200,1.890625,1.875,0.794770122
3662,28-06-1984,1.859375,1.8671875,7561600,1.8828125,1.875,0.794770122
3663,29-06-1984,1.8671875,1.875,6264000,1.8828125,1.875,0.794770122
3664,2/7/84,1.875,1.875,3931200,1.9140625,1.90625,0.808016181
3665,3/7/84,1.90625,1.9140625,3419200,1.9296875,1.921875,0.81463927
3666,5/7/84,1.8828125,1.9140625,3612800,1.921875,1.8828125,0.798081636
3667,6/7/84,1.84375,1.8828125,8262400,1.8828125,1.8515625,0.7848351
3668,9/7/84,1.8515625,1.859375,6932800,1.875,1.875,0.794770122
3669,10/7/84,1.828125,1.875,20912000,1.875,1.84375,0.781523466
3670,11/7/84,1.8203125,1.8359375,7956800,1.8515625,1.8203125,0.771589339
3671,12/7/84,1.796875,1.8203125,8601600,1.8359375,1.8125,0.768277705
3672,13-07-1984,1.8046875,1.8203125,4995200,1.828125,1.8125,0.768277705
3673,16-07-1984,1.8046875,1.8203125,5408000,1.84375,1.84375,0.781523466
3674,17-07-1984,1.8359375,1.8359375,4544000,1.8515625,1.8515625,0.7848351
