,date,time,username,tweet,hashtags,cashtags
199,2021-08-20,07:17:36,sylvaners,Here's Why Johnson &amp; Johnson's Vaccine Could Overtake Both Pfizer and Moderna @themotleyfool #stocks $JNJ $PFE $MRNA  https://t.co/sQ6XvA6Stu,['stocks'],"['jnj', 'pfe', 'mrna']"
200,2021-08-20,07:14:54,newsfilterio,Stocks That Hit 52-Week Highs On Friday $MSFT $ADF $INTA $JNJ $UNH  https://t.co/xEuhxOyEGU,[],"['msft', 'adf', 'inta', 'jnj', 'unh']"
201,2021-08-20,07:09:45,chisato_invest,Johnson &amp; Johnson $JNJ  22年1月3日付で、CEOアレックス・ゴースキー氏が退任し、ホアキン・デュアト氏が後任となることを発表！   https://t.co/PZLdWWXmI2,[],['jnj']
202,2021-08-20,07:09:03,marcjacksonla,"$JNJ $FGEN $ALPMY $FATE $SRNE $MRKR $IMPL $KDMN $GOVX $TLSA $PROG The Daily Biotech Pulse: J&amp;J Announces CEO Transition, FibroGens Roxadustat Approved In Europe, GeoVax, Sorrento Announce COVID-19 Vaccine Data $ABVC $ACAD $ACET  https://t.co/0nmV67zpAx # via @benzinga",[],"['jnj', 'fgen', 'alpmy', 'fate', 'srne', 'mrkr', 'impl', 'kdmn', 'govx', 'tlsa', 'prog', 'abvc', 'acad', 'acet']"
203,2021-08-20,07:08:21,swingtradebot,New 52 Week High today: $JNJ $CSR $MPWR $REGN $MTD $STVN $ZTS ...  https://t.co/4Iw0QeR3p8,[],"['jnj', 'csr', 'mpwr', 'regn', 'mtd', 'stvn', 'zts']"
204,2021-08-20,07:04:45,finanzennet,Johnson &amp; Johnson-CEO Alex Gorsky wird sein Amt aufgeben.  https://t.co/YPnA1i9k0Y $JNJ,[],['jnj']
205,2021-08-20,07:03:05,prasant56069147,$jnj   Real price will come out soon; Follow price targets::..:::            https://t.co/Bsmzbyk6B2,[],['jnj']
206,2021-08-20,07:01:30,pappa_young,"#MFAAANNG  $MSFT $FB $AAPL $AMZN $AMD $NFLX $NVDA $GOOGL   $TLSA $QCOM $MU $GS $JPM $PYPL $PFE $JNJ $XOM $COST  $AVGO $RCL $REGN  $SQQQ $IWM $SPY  After 30 mins of trading, huge ramp up...",['mfaaanng'],"['msft', 'fb', 'aapl', 'amzn', 'amd', 'nflx', 'nvda', 'googl', 'tlsa', 'qcom', 'mu', 'gs', 'jpm', 'pypl', 'pfe', 'jnj', 'xom', 'cost', 'avgo', 'rcl', 'regn', 'sqqq', 'iwm', 'spy']"
207,2021-08-20,07:00:42,selectoptions,"🚨 Active Trade Alert 🚨  These $JNJ calls are currently trading at $14.80, a gain of 128%",[],['jnj']
208,2021-08-20,06:58:57,jessypi91605901,"@Ivan_Bolsa Me temo que $JNJ no por mucho tiempo, lo que no quita que sea un empreson.",[],['jnj']
209,2021-08-20,06:58:46,kingstreetbot,A trade alert originally called on 6/8/2021 for $JNJ 175C 9/17/21 just hit 250% profit!,[],['jnj']
210,2021-08-20,06:52:50,superstocks11,✅ $SILO #SiloPharma Secures #Patent that May be Used for #Psychedelics Delivery #Technology  👉  https://t.co/IZv8Z6S0P3  🔥   @TENAssociates   $MRK $MYL $VRX $VRTX $BIIB $BMY $JNJ $CELG $AKRX $REGN $JNJ $PFE $GSK $LLY $ABT $SNY $NVO $NVS $WBA $RAD $HLF $CJJD $GNC $DPLO $IPXL  https://t.co/KGDhQc8y7l,"['silopharma', 'patent', 'psychedelics', 'technology']","['silo', 'mrk', 'myl', 'vrx', 'vrtx', 'biib', 'bmy', 'jnj', 'celg', 'akrx', 'regn', 'jnj', 'pfe', 'gsk', 'lly', 'abt', 'sny', 'nvo', 'nvs', 'wba', 'rad', 'hlf', 'cjjd', 'gnc', 'dplo', 'ipxl']"
211,2021-08-20,06:51:12,trademarktrader,HYDRORELEASE SYSTEM is being trademarked by Johnson &amp; Johnson  https://t.co/apggHYbOVh #HYDRORELEASESYSTEM $JNJ $CVRX #HYDRORELEASE #SYSTEM  https://t.co/ZJhDQaO6SN,"['hydroreleasesystem', 'hydrorelease', 'system']","['jnj', 'cvrx']"
212,2021-08-20,06:47:18,earningsahead,Today's Market Heatmap - August 20  $TSLA +1.71% $BCS -1.14% $DE +1.66% $JNJ 0.00% $AMZN +0.23% $COIN +1.64% $FL +10.54% $GOOGL -0.01% $GOOG -0.21% $AAPL +0.46% $NVDA +2.18% $FB -0.12% $MSFT +0.89% $AZN 0.00% $ROST -4.44% $BABA +2.39%  https://t.co/NnILFdPQP6,[],"['tsla', 'bcs', 'de', 'jnj', 'amzn', 'coin', 'fl', 'googl', 'goog', 'aapl', 'nvda', 'fb', 'msft', 'azn', 'rost', 'baba']"
213,2021-08-20,06:43:51,stocks_trades,"$JNJ   Best Chatroom , I've made over $264K  By their alert,,.     https://t.co/4FwQlOyGcP",[],['jnj']
214,2021-08-20,06:41:52,lorddarlington5,$JNJ's dividend increases in the Alex Gorsky Era.  Mr. Gorsky will step down as CEO in Jan. 2021: 5% 2020: 6.3% 2019: 5.6% 2018: 7.1% 2017: 5% 2016: 6.7% 2015: 7.1% 2014: 6.1% 2013: 8.2% 2012: 7%  https://t.co/u4i2s1jVz1,[],['jnj']
215,2021-08-20,06:35:44,jjny03,Here's Why Johnson &amp; Johnson's Vaccine Could Overtake Both Pfizer and Moderna @themotleyfool #stocks $JNJ $PFE $MRNA  https://t.co/iE1kj0IL3R,['stocks'],"['jnj', 'pfe', 'mrna']"
216,2021-08-20,06:34:49,pharmalot,Pharmalot. Pharmalittle. Good Morning: Biden reportedly rules out Woodcock as FDA commish; J&amp;J’s Gorsky is stepping aside as CEO &amp; More news.  https://t.co/gD5b25r47O #pharma #biotech #FDA #COVID19 #opioids #insulin $JNJ $MRNA $PFE $BNTX $ABC $MCK $CAH $FGEN $ALPMY $LLY $NVO $SNY,"['pharma', 'biotech', 'fda', 'covid19', 'opioids', 'insulin']","['jnj', 'mrna', 'pfe', 'bntx', 'abc', 'mck', 'cah', 'fgen', 'alpmy', 'lly', 'nvo', 'sny']"
217,2021-08-20,06:30:20,sterph1,"Europe Down, Asia Down, &amp; US To Open Down, China Ramps Up Tech Company Regulation, $JNJ CEO To Step Down, $M To Add ToysRUs To Stores, Earnings: $DE $FL Beat $GFI Miss, S&amp;P to open 4410 Gold $1785, Silver $23.23, 10yr yield 1.24, Dollar (DXY 93.63), Oil $62.88",[],"['jnj', 'm', 'de', 'fl', 'gfi']"
218,2021-08-20,06:30:01,tradewithalerts,"Large Print $JNJ Size: 179696 Price: 178.89 Time: 930 Amount: $32,145,817.44 - Delayed - For real time prints subscribe to  https://t.co/JAyMXmVbNy  Runners 📈:  https://t.co/VC1LdPHaJR Losers 📉:  https://t.co/9MWV4THfhQ Gappers 🪜:  https://t.co/bHQKF1W40n",[],['jnj']
219,2021-08-20,06:26:15,stckpro,"$JNJ NEW ARTICLE : J&amp;J's Alex Gorsky To Step Down As CEO, Hands Baton To Joaquin Duato  https://t.co/L9B9bPGRkm Get all the latest $JNJ related news here :  https://t.co/PVqjshGxIm  https://t.co/s3iPpBJyys",[],"['jnj', 'jnj']"
220,2021-08-20,06:25:18,nnvcnyse,"""With an alarming rise in Covid-19 cases and hospitalizations, more Americans have recently made the decision to get vaccinated than in the last six weeks.""  https://t.co/h44ciNwKBw via @cnbc $NNVC $PFE $MRNA $JNJ #coronavirus #covid19 #vaccine","['coronavirus', 'covid19', 'vaccine']","['nnvc', 'pfe', 'mrna', 'jnj']"
221,2021-08-20,06:21:52,tamitrader,$jnj Real price will come out soon!!    https://t.co/4JFot7Ri2r,[],['jnj']
222,2021-08-20,06:20:19,wilsonrojasc,Hermoso viernes de trading $MSFT $JNJ $CSCO Long🤑💥📈📈,[],"['msft', 'jnj', 'csco']"
223,2021-08-20,06:17:30,dheerajshaha,"The global adhesion barrier market size is projected to reach USD 769 million by 2025 from USD 529 million in 2020, at a CAGR of 7.8%.  #medical #healthcare   Know more:  https://t.co/MnPCvtvoTM  $JNJ $BAX  https://t.co/ATiCZ2ciM4","['medical', 'healthcare']","['jnj', 'bax']"
224,2021-08-20,06:15:01,thestreet,"Stocks moving in premarket trading include $FL, $MRNA, $ROST, $COIN and $JNJ.  https://t.co/yIWt0Ze41V",[],"['fl', 'mrna', 'rost', 'coin', 'jnj']"
225,2021-08-20,06:04:22,briefingcom,#PageOne: Concerns $AMAT $DE $FL $MRNA $DUK $JNJ  https://t.co/AmRYYVDkoy #PreMarketAnalysis,"['pageone', 'premarketanalysis']","['amat', 'de', 'fl', 'mrna', 'duk', 'jnj']"
226,2021-08-20,06:03:58,stocks_trades,"$JNJ   Best Chatroom , I've made over $264K  By their alert,.     https://t.co/4FwQlOyGcP",[],['jnj']
227,2021-08-20,06:02:28,teresatrades,Largest CALL OI decreases $SABR $M $ZNGA $UBER $IGT $FCX $PFE $RCL $CCJ $AAPL $MSFT $NTES $JNJ $CPE $X $GPS $AAL 💵Get 20% off your 1st month  https://t.co/fDiXrtzHIc 💵 #trading #learntotrade #stocks #stockstowatch #daytrading #scalptrading #optionstrading #swingtrading #fintwit  https://t.co/TbSTNY9J2g,"['trading', 'learntotrade', 'stocks', 'stockstowatch', 'daytrading', 'scalptrading', 'optionstrading', 'swingtrading', 'fintwit']","['sabr', 'm', 'znga', 'uber', 'igt', 'fcx', 'pfe', 'rcl', 'ccj', 'aapl', 'msft', 'ntes', 'jnj', 'cpe', 'x', 'gps', 'aal']"
228,2021-08-20,06:02:00,ph_hfb,I can't wait for those September dividends to hit $O $HD $MSFT $JNJ,[],"['o', 'hd', 'msft', 'jnj']"
229,2021-08-20,06:01:09,dividend_portal,権利付き最終日通知 2021-8-20までの購入で配当金が受け取れる米国株は63件です $WLK $BSL $BGX $BWG $XPER $ENR $JNJ $EDUC $BC $BGCP $PRU $NDSN $CHK $OWL $VTRS $WIW $WIA $WEA $TPZ $IGI $HYI $HIX $GDO $EHI $DMO $MMU $HIO $EMD $SBI $PPT $NHF $HIE $HFRO $HGLB $PFD $FLC $FFC ...残り26件,[],"['wlk', 'bsl', 'bgx', 'bwg', 'xper', 'enr', 'jnj', 'educ', 'bc', 'bgcp', 'pru', 'ndsn', 'chk', 'owl', 'vtrs', 'wiw', 'wia', 'wea', 'tpz', 'igi', 'hyi', 'hix', 'gdo', 'ehi', 'dmo', 'mmu', 'hio', 'emd', 'sbi', 'ppt', 'nhf', 'hie', 'hfro', 'hglb', 'pfd', 'flc', 'ffc']"
230,2021-08-20,06:00:39,momo_a1trader,"Just a heads up for anyone that received $MRNA and another reason I recommend $JNJ. I still recommend $JNJ over any mRNA vaccines, if you choose to be vaccinated. We are one of the few countries in the world that still correlate vaccination status with hospitalization/death",[],"['mrna', 'jnj', 'jnj']"
231,2021-08-20,06:00:15,dividata,Monday's ex-dividend dates $JNJ $PRU $BC $CHK $ENR $BGCP  https://t.co/8K76LaiyrB $$,[],"['jnj', 'pru', 'bc', 'chk', 'enr', 'bgcp']"
232,2021-08-20,06:00:08,drugdoctor2014,$SHWZ $2.18 - MARIJUANA HOME DELIVERY Press Release&gt;&gt; $PG $MRK $MYL $VRX $VRTX $BIIB $BMY $JNJ $CELG $AKRX $REGN $JNJ $PFE $GSK $LLY $ABT $SNY $NVO $NVS $WBA $RAD $HLF $CJJD $GNC $DPLO $IPXL $TSCO $BBBY $RGS $TEVA $RDY $MNK $ASMB  https://t.co/EYyHbphMzx,[],"['shwz', 'pg', 'mrk', 'myl', 'vrx', 'vrtx', 'biib', 'bmy', 'jnj', 'celg', 'akrx', 'regn', 'jnj', 'pfe', 'gsk', 'lly', 'abt', 'sny', 'nvo', 'nvs', 'wba', 'rad', 'hlf', 'cjjd', 'gnc', 'dplo', 'ipxl', 'tsco', 'bbby', 'rgs', 'teva', 'rdy', 'mnk', 'asmb']"
233,2021-08-20,05:59:20,h_01101000,$JNJ Joaquin Duato nuevo CEO y Alex Grsky Presidente Ejecutivo,[],['jnj']
234,2021-08-20,05:58:21,teresatrades,Largest CALL OI increases $ZNGA $M $NVDA $INTC $EQT $REI $WISH $TSM $UBER $IGT $AAL $RCL $CMCSA $ATVI $AAPL $JNJ $PFE $FCX $MPC $SU $EAF 💵Get 20% off your 1st month  https://t.co/fDiXrtzHIc 💵 #trading #learntotrade #stocks #stockstowatch #daytrading #optionstrading #swingtrading  https://t.co/lH4e3scbJe,"['trading', 'learntotrade', 'stocks', 'stockstowatch', 'daytrading', 'optionstrading', 'swingtrading']","['znga', 'm', 'nvda', 'intc', 'eqt', 'rei', 'wish', 'tsm', 'uber', 'igt', 'aal', 'rcl', 'cmcsa', 'atvi', 'aapl', 'jnj', 'pfe', 'fcx', 'mpc', 'su', 'eaf']"
235,2021-08-20,05:56:04,traderofstocks1,$JNJ  https://t.co/hWYRrUEsXi,[],['jnj']
236,2021-08-20,05:55:50,bread_eye,"$JNJ – Chief Executive Officer Alex Gorsky announced plans to step aside on Jan. 3, with company veteran Joaquin Duato taking over and Gorsky assuming the role of executive chairman.",[],['jnj']
237,2021-08-20,05:44:22,ibd_agatlin,$JNJ CEO Alex Gorsky will step down and hand the reins over to Joaquin Duato on Jan. 3. Gorsky will become the executive chairman.,[],['jnj']
238,2021-08-20,05:43:47,erblinidrizi,$SPOT  |  $JNJ   https://t.co/uTQkfdx2PJ,[],"['spot', 'jnj']"
239,2021-08-20,05:32:52,topstockalerts1,"$JNJ Johnson &amp; Johnson Stock Lower as Alex Gorsky Plans Exit, Joaquin Duato Named CEO   https://t.co/26VKeql4eH",[],['jnj']
240,2021-08-20,05:32:28,mchaudhry82,Stocks Making The Biggest Moves PM: $DE $FL $BKE $SPOT $AMAT $ROST $JNJ $RIDE $ADBE $WOOF $MOS &amp; More  https://t.co/orOyEMti4h,[],"['de', 'fl', 'bke', 'spot', 'amat', 'rost', 'jnj', 'ride', 'adbe', 'woof', 'mos']"
241,2021-08-20,05:30:01,prolifictraders,“I’m only rich because I know when I’m wrong… I basically have survived by recognizing my mistakes.”   — George Soros  $AAPL $MSFT $GOOG $GOOGL $AMZN $FB $AMC $BABA $TSLA $BRK.A $BRK.B $NDVA $JPM $JNJ $WMT $UNH $MA $HD $BAC $PG $ASML $PYPL $DIS $ADBE $NKE $NFLX $INTC $PEP $SHOP,[],"['aapl', 'msft', 'goog', 'googl', 'amzn', 'fb', 'amc', 'baba', 'tsla', 'brk.a', 'brk.b', 'ndva', 'jpm', 'jnj', 'wmt', 'unh', 'ma', 'hd', 'bac', 'pg', 'asml', 'pypl', 'dis', 'adbe', 'nke', 'nflx', 'intc', 'pep', 'shop']"
242,2021-08-20,05:18:02,psk2329,"Alex Gorsky to Serve as Executive Chairman and Transition Role of Chief Executive Officer of Johnson &amp; Johnson to Joaquin Duato, Effective January 3, 2022 $JNJ",[],['jnj']
243,2021-08-20,05:12:29,eagleinvestor3,$JNJ  Real price will come out soon; Follow price targets...     https://t.co/3gRXMqrHbW,[],['jnj']
244,2021-08-20,05:11:03,godefroyschrago,"Stocks making the biggest moves premarket: Deere, Foot Locker, Buckle, Spotify and more  https://t.co/n12Ojvv1w4 $DE $FL $BKE $SPOT $AMAT $ROST $JNJ $RIDE $ADBE $WOOF $MOS",[],"['de', 'fl', 'bke', 'spot', 'amat', 'rost', 'jnj', 'ride', 'adbe', 'woof', 'mos']"
245,2021-08-20,05:11:02,desota,"#Stocks making the biggest moves premarket: @JohnDeere, @FootLocker, @BuckleStore, @Spotify and more  https://t.co/u1M8NI0Y6v $DE $FL $BKE $SPOT $AMAT $ROST $JNJ $RIDE $ADBE $WOOF $MOS",['stocks'],"['de', 'fl', 'bke', 'spot', 'amat', 'rost', 'jnj', 'ride', 'adbe', 'woof', 'mos']"
246,2021-08-20,05:10:59,tony_battista,Ex Div on Monday:  $BC    0.34 $BGCP  0.01 $ENR   0.3 $JNJ   1.06 $OWL   0.04 $PRU   1.15 $VTRS  0.11 $WLK   0.3  @tastytrade,[],"['bc', 'bgcp', 'enr', 'jnj', 'owl', 'pru', 'vtrs', 'wlk']"
247,2021-08-20,05:09:48,mophmarkets,US Stocks🇺🇸  $SPOT announced its board approved a $1b stock buyback $FL share price surges 8% after better than expected second-quarter results $JNJ CEO Alex Gorsky announced plans to step aside Jan 3rd 📊💸 #StockMarket #Earnings #NASDAQ #NYSE #investing,"['stockmarket', 'earnings', 'nasdaq', 'nyse', 'investing']","['spot', 'fl', 'jnj']"
248,2021-08-20,05:00:57,briefingcom,$JNJ $AMAT $ROST $SPOT $FL,[],"['jnj', 'amat', 'rost', 'spot', 'fl']"
249,2021-08-20,04:59:33,chitraders,Stocks making the biggest moves premarket:  $ROST $AMAT $SPOT $BKE $FL $DE $JNJ $RIDE $ADBE $WOOF $MOS,[],"['rost', 'amat', 'spot', 'bke', 'fl', 'de', 'jnj', 'ride', 'adbe', 'woof', 'mos']"
250,2021-08-20,04:59:19,briefingcom,"$JNJ (177.95, -0.62): -0.4% after announcing its CEO will transition to Executive Chairman and that Joaquin Duato, Vice Chairman of JNJ's Executive Committee, will become CEO on January 3, 2022.",[],['jnj']
251,2021-08-20,04:56:48,bbroadwaybbroke,"@soloalam1 #biotech is safe and future proof. the population is aging rapidly and biotechs are looking top improve the quality of live. safe options like $PFE and $JNJ can keep your portfolio afloat, and options like $MESO and $PSTI could be better long term. (not financial advise)",['biotech'],"['pfe', 'jnj', 'meso', 'psti']"
252,2021-08-20,04:53:22,joeljoe86530904,$GOVX VACCINE HOLY GRAIL 20M CASH NO DEBT $ino $gme $amc $spy $spce $tsla $mrin $aapl $arct $pltr $nvda $tlry $rkt $ge $expr $sol $spy $dis $cs $coin $pfe $ge $nio $jnj $plug $amzn $aal $nok $bb $ccl $crtx $hood $t $snap $nflx #ApeArmy #wallstreetbets $mrna $msft $fb $snap $tsla,"['apearmy', 'wallstreetbets']","['govx', 'ino', 'gme', 'amc', 'spy', 'spce', 'tsla', 'mrin', 'aapl', 'arct', 'pltr', 'nvda', 'tlry', 'rkt', 'ge', 'expr', 'sol', 'spy', 'dis', 'cs', 'coin', 'pfe', 'ge', 'nio', 'jnj', 'plug', 'amzn', 'aal', 'nok', 'bb', 'ccl', 'crtx', 'hood', 't', 'snap', 'nflx', 'mrna', 'msft', 'fb', 'snap', 'tsla']"
253,2021-08-20,04:52:20,mediasentiment,$JNJ  new alert at  https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 288,"['stocks', 'daytrading', 'nyse', 'nasdaq', 'market']",['jnj']
254,2021-08-20,04:51:29,eriksteiner8,Bad News Threatens To Delay Fed’s Taper Plans. What Will Powell Do?  #SP500 #SPX500 #SPX  $MSFT $AAPL $GOOGL $FB $AMZN $DIS $V $TSLA $HD $MA $NFLX $WMT $JNJ $PFE $ABT $PYPL $BAC $JPM $KO $T $ORCL $VZ $MMM  $SPY $UNH $DHR $TMO $MU $CAT $PG $TMO $CVX $NKE #NASDAQ #NASDAQ100  https://t.co/d4Wmf39lj8,"['sp500', 'spx500', 'spx', 'nasdaq', 'nasdaq100']","['msft', 'aapl', 'googl', 'fb', 'amzn', 'dis', 'v', 'tsla', 'hd', 'ma', 'nflx', 'wmt', 'jnj', 'pfe', 'abt', 'pypl', 'bac', 'jpm', 'ko', 't', 'orcl', 'vz', 'mmm', 'spy', 'unh', 'dhr', 'tmo', 'mu', 'cat', 'pg', 'tmo', 'cvx', 'nke']"
255,2021-08-20,04:51:18,as_investing,$JNJ Johnson &amp; Johnson CEO stepping down in January 👀   #Stocks #StockMarket #Investing #Trading #Crypto #Bitcoin #NFTs #FinTwit #News,"['stocks', 'stockmarket', 'investing', 'trading', 'crypto', 'bitcoin', 'nfts', 'fintwit', 'news']",['jnj']
256,2021-08-20,04:49:28,shanthirex,$MRKR $SRNE $FGEN $FATE $JNJ $IMPL and more  biotech stocks to watch...   https://t.co/ehwSXewxGH,[],"['mrkr', 'srne', 'fgen', 'fate', 'jnj', 'impl']"
257,2021-08-20,04:49:22,stocks_trades,"$JNJ  Best Chatroom , I've made over $264K  By their alert,,..     https://t.co/4FwQlOyGcP",[],['jnj']
258,2021-08-20,04:45:57,openoutcrier,$JNJ (-0.4% pre) Johnson &amp; Johnson CEO stepping down in January - Fox Biz   https://t.co/b8Fb3jtGag,[],['jnj']
259,2021-08-20,04:40:00,pappa_young,"#MFAAANNG  $MSFT $FB $AAPL $AMZN $AMD $NFLX $NVDA $GOOGL   $TLSA $QCOM $MU $GS $JPM $PYPL $PFE $JNJ $XOM $COST  $AVGO $RCL $REGN  $SQQQ $IWM $SPY  Going into open OPEX day, #Futures RED $VIX $22.96 +1.29 VVIX/VIX 134.41/22.96 = 5.86 $NQ below 50D $ES below 21D $DJIA below 21D","['mfaaanng', 'futures']","['msft', 'fb', 'aapl', 'amzn', 'amd', 'nflx', 'nvda', 'googl', 'tlsa', 'qcom', 'mu', 'gs', 'jpm', 'pypl', 'pfe', 'jnj', 'xom', 'cost', 'avgo', 'rcl', 'regn', 'sqqq', 'iwm', 'spy', 'vix', 'nq', 'es', 'djia']"
260,2021-08-20,04:36:42,007mindset,$MRNA $PFE $JNJ   https://t.co/lMJnmHjMrS,[],"['mrna', 'pfe', 'jnj']"
261,2021-08-20,04:33:20,onpointtrader1,"In the meantime, this is very positive news for $PFE.  We are still Long $PFE and Short $MRNA.  $TSLA $HOOD $BTC $GME $AMC $BB $CLOV $WISH $XRP $BTC $ETH $DOGE $JNJ",[],"['pfe', 'pfe', 'mrna', 'tsla', 'hood', 'btc', 'gme', 'amc', 'bb', 'clov', 'wish', 'xrp', 'btc', 'eth', 'doge', 'jnj']"
262,2021-08-20,04:32:24,63_hyacinth,"J&amp;J CEO change 'a surprise,' but not due to business issues, says Morgan Stanley $JNJ",[],['jnj']
263,2021-08-20,04:32:00,marketchmln,$JNJ Goes ex div on Monday for $1.06. It has increased its div 3 times in 3 years. Annual Yld is 2.4%. Stock near 52 week high  https://t.co/75WSwBLly0,[],['jnj']
264,2021-08-20,04:28:41,sbwcws,"J&amp;J CEO change 'a surprise,' but not due to business issues, says Morgan Stanley $JNJ",[],['jnj']
265,2021-08-20,04:25:28,joeljoe86530904,$GOVX VACCINE HOLY GRAIL $20M CASH NO DEBT $ino $gme $amc $spy $spce $tsla $mrin $aapl $arct $pltr $nvda $tlry $rkt $ge $expr $sol $spy $dis $cs $coin $pfe $ge $nio $jnj $plug $amzn $aal $nok $bb $ccl $crtx $hood $t $snap $nflx #ApeArmy #wallstreetbets $mrna $msft $fb $snap $tsla,"['apearmy', 'wallstreetbets']","['govx', 'ino', 'gme', 'amc', 'spy', 'spce', 'tsla', 'mrin', 'aapl', 'arct', 'pltr', 'nvda', 'tlry', 'rkt', 'ge', 'expr', 'sol', 'spy', 'dis', 'cs', 'coin', 'pfe', 'ge', 'nio', 'jnj', 'plug', 'amzn', 'aal', 'nok', 'bb', 'ccl', 'crtx', 'hood', 't', 'snap', 'nflx', 'mrna', 'msft', 'fb', 'snap', 'tsla']"
266,2021-08-20,04:22:00,joeljoe86530904,$GOVX VACCINE HOLY GRAIL 20m CASH NIH🚀🚀 $ino $gme $amc $spy $spce $tsla $mrin $aapl $arct $pltr $nvda $tlry $rkt $ge $expr $sol $spy $dis $cs $coin $pfe $ge $nio $jnj $plug $amzn $aal $nok $bb $ccl $crtx $hood $t $snap $nflx #ApeArmy #wallstreetbets $mrna $msft $fb $snap $tsla,"['apearmy', 'wallstreetbets']","['govx', 'ino', 'gme', 'amc', 'spy', 'spce', 'tsla', 'mrin', 'aapl', 'arct', 'pltr', 'nvda', 'tlry', 'rkt', 'ge', 'expr', 'sol', 'spy', 'dis', 'cs', 'coin', 'pfe', 'ge', 'nio', 'jnj', 'plug', 'amzn', 'aal', 'nok', 'bb', 'ccl', 'crtx', 'hood', 't', 'snap', 'nflx', 'mrna', 'msft', 'fb', 'snap', 'tsla']"
267,2021-08-20,04:19:54,newsfilterio,5 things to know before the stock market opens Friday $.SPX $US10Y $JNJ $DIDI $TSLA  https://t.co/C8mle2Al5G,[],"['jnj', 'didi', 'tsla']"
268,2021-08-20,04:17:29,thestreet,"Johnson &amp; Johnson Stock Lower as Alex Gorsky Plans Exit, Joaquin Duato Named CEO  https://t.co/M16chA4vdZ @mdbaccardax $JNJ",[],['jnj']
269,2021-08-20,04:08:06,cheerstorolo,On September 20th will your vaccine passport for NYC restaurants come with an 8 month expiration date unless you went with $JNJ?  #covid19 #pfizer #moderna #booster,"['covid19', 'pfizer', 'moderna', 'booster']",['jnj']
270,2021-08-20,04:03:55,prasant56069147,$jnj    Real price will come out soon; Follow price targets::.:            https://t.co/Bsmzbyk6B2,[],['jnj']
271,2021-08-20,04:03:44,tamitrader,$jnj Real price will come out soon!   https://t.co/4JFot7Ri2r,[],['jnj']
272,2021-08-20,03:50:06,prasant56069147,$jnj    Real price will come out soon; Follow price targets::..:            https://t.co/Bsmzbyk6B2,[],['jnj']
273,2021-08-20,03:47:34,alwaysatrader,Our Team has been performing splendidly well👏💸  $SNDL  $OKTA  $GM  $SWN  🎯~Chat-Room details in Bio~🎯  Welcome  $RCL $NUGT $QS $TTWO $TWLO $SNOW $CRWD $DASH $CLOV $CIDM $MRVL $DIS $F $V $SD $T $JNJ $XLF $TSM $BCRX $ARKK $UAA $FCEL $DDD $PTON $RBLX $JP $WORK $LOVE $WWR $HOOD  https://t.co/RfIwWF6KCI,[],"['sndl', 'okta', 'gm', 'swn', 'rcl', 'nugt', 'qs', 'ttwo', 'twlo', 'snow', 'crwd', 'dash', 'clov', 'cidm', 'mrvl', 'dis', 'f', 'v', 'sd', 't', 'jnj', 'xlf', 'tsm', 'bcrx', 'arkk', 'uaa', 'fcel', 'ddd', 'pton', 'rblx', 'jp', 'work', 'love', 'wwr', 'hood']"
274,2021-08-20,03:21:45,newsfilterio,CDC postpones COVID-19 booster shot review amid debate over third dose $PFE $BNTX $MRNA $JNJ $AZN  https://t.co/fcIxuD5RQp,[],"['pfe', 'bntx', 'mrna', 'jnj', 'azn']"
275,2021-08-20,03:16:57,bwuic,"$JNJ - J&amp;J CEO Alex Gorsky to step down in January 2022, successor named  https://t.co/Oex0kZFuyF",[],['jnj']
276,2021-08-20,02:59:44,thestreet,"Stock Futures Slide On Growth, Delta Worries; Moderna, Tesla Johnson &amp; Johnson In Focus  https://t.co/H4ytPM1c5u @mdbaccardax $MRNA $TSLA $JNJ",[],"['mrna', 'tsla', 'jnj']"
277,2021-08-20,02:58:49,tamitrader,$jnj Real price will come out soon.      https://t.co/4JFot7Ri2r,[],['jnj']
278,2021-08-20,02:38:57,vicdfm,@heroesdividendo vender $JNJ? Hay que fiarse? Este viene del Ibex?,[],['jnj']
279,2021-08-20,02:36:06,karaboparkins,Here's Why Johnson &amp; Johnson's Vaccine Could Overtake Both Pfizer and Moderna @themotleyfool #stocks $JNJ $PFE $MRNA  https://t.co/iCLLYvAsS1,['stocks'],"['jnj', 'pfe', 'mrna']"
280,2021-08-20,02:33:53,newsfilterio,REUTERS NEWS SCHEDULE AT 10 p.m. GMT/ 6 a.m. SGT $TRI $FB $JNJ $TSLA $GOOG  https://t.co/6Wa0zwklPZ,[],"['tri', 'fb', 'jnj', 'tsla', 'goog']"
281,2021-08-20,02:08:38,coachingmenow,Le point de ce vendredi  $JNJ +6448 $ soit +3.32% $JPM -4036 $ soit -2.28% $PFE +4347 $ soit +8.61%  📌Profit net 3 actions : +6759$  🤔Décision :  Prévoir l’achat aujourd’hui de plus d’actions $JNJ et $PFE et attendre le signal go up de $JPM pour en acheter plus  #MoneySpaces  https://t.co/a3tXAN4Xy5,['moneyspaces'],"['jnj', 'jpm', 'pfe', 'jnj', 'pfe', 'jpm']"
282,2021-08-20,01:46:57,xiscan1,$JNJ,[],['jnj']
283,2021-08-20,01:39:55,xiscan1,$JNJ,[],['jnj']
